message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R
3894,2024-01-14T11:38:08,XTZ,USDT,long,"[1.147, 1.1]",1.1235,1.06,"[1.18, 1.21, 1.24, 1.27, 1.33, 1.39, 1.44, 1.5]","Coin: #XTZ/USDT

Long Set-Up

Leverage: 5-10x

#XTZ already Breaked out the Inverse Head and Shoulder pattern and looking bullish.

Entry: 1.1470 - 1.1000$(Enter Partially)

Targets: 1.1800 - 1.2100 - 1.2400 - 1.2700 - 1.3300 - 1.3900 - 1.4400 - 1.5000$(Short Term)

Stoploss: 1.0600$",0.04183355585224738,0.05651980418335549,8,0.8897637795275605,1.3622047244094515,1.8346456692913424,2.3070866141732336,3.2519685039370154,4.196850393700794,4.984251968503946,5.929133858267727,,,,,,
3898,2024-01-14T19:53:16,COMP,USDT,long,"[59.8, 58.0]",58.9,56.0,"[62.0, 63.5, 65.0, 66.5, 69.0, 71.5, 74.5, 77.0, 80.0]","Coin: #COMP/USDT

Long Set-Up

Leverage: 5-10x

#COMP already Breaked out the Inverse Head and Shoulder pattern and looking bullish.

Entry: 59.80 - 58.00$(Buy Partially)

Targets: 62.00 - 63.50 - 65.00 - 66.50 - 69.00 - 71.50 - 74.50 - 77.00 - 80.00$(Short Term)

Stoploss: 56.00$",0.030560271646859035,0.0492359932088285,9,1.0689655172413803,1.5862068965517253,2.1034482758620703,2.6206896551724155,3.4827586206896575,4.3448275862068995,5.379310344827589,6.241379310344831,7.275862068965521,,,,,
3903,2024-01-15T11:58:56,BNB,USDT,long,"[313.0, 307.5]",310.25,300.0,"[322.0, 330.0, 338.0, 346.0, 360.0, 375.0, 395.0, 410.0, 430.0]","Coin: #BNB/USDT

Long Set-Up

Leverage: 5-10x

#BNB already Breaked out the descending channel and looking bullish.

Entry: 313 - 307.5$(Buy Partially)

Targets: 322 - 330 - 338 - 346 - 360 - 375 - 395 - 410 - 430$(Short Term)

Stoploss: 300$",0.017727639000805803,0.033037872683319904,9,1.146341463414634,1.9268292682926829,2.707317073170732,3.4878048780487805,4.853658536585366,6.317073170731708,8.268292682926829,9.731707317073171,11.682926829268293,,,,,
3910,2024-01-16T13:57:13,IOTX,USDT,long,"[0.0465, 0.044]",0.04525,0.042,"[0.047, 0.048, 0.049, 0.05, 0.052, 0.054, 0.056, 0.058, 0.06]","Coin: #IOTX/USDT

Long Set-Up

Leverage: 5-10x

#IOTX already Breaked out the descending channel and looking Bearish.

Entry: 0.04650 - 0.04400$(Buy Partially)

Targets: 0.04700 - 0.04800 - 0.04900 - 0.05000 - 0.05200 - 0.05400 - 0.05600 - 0.05800 - 0.06000$(Short-mid term)

Stoploss: 0.04200$",0.05524861878453044,0.07182320441988942,9,0.5384615384615397,0.8461538461538479,1.1538461538461564,1.4615384615384646,2.0769230769230793,2.692307692307696,3.307692307692313,3.923076923076929,4.538461538461544,,,,,
3920,2024-01-17T20:21:50,BAL,USDT,short,"[4.14, 4.2]",4.17,4.22,"[4.04, 3.96, 3.88, 3.8, 3.66, 3.52, 3.35, 3.15, 3.0]","Coin: #BAL/USDT

Short Set-Up

Leverage: 5-10x

#BAL already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 4.140 - 4.200$(Enter Partially)

Targets: 4.040 - 3.960 - 3.880 - 3.800 - 3.660 - 3.520 - 3.350 - 3.150 - 3.000$(Short Term)

Stoploss: 4.220$",0.014388489208633212,0.01199040767386087,9,2.600000000000007,4.200000000000014,5.800000000000021,7.400000000000029,10.200000000000031,13.000000000000044,16.400000000000055,20.400000000000073,23.40000000000008,,,,,
3923,2024-01-18T11:35:58,DYDX,USDT,long,"[3.137, 3.0]",3.0685000000000002,2.8,"[3.25, 3.35, 3.45, 3.55, 3.7, 3.85, 4.0, 4.2]","Coin: #DYDX/USDT

Long Set-Up

Leverage: 5-10x

#DYDX already Breaked out the descending channel and looking bullish.

Entry: 3.137 - 3.000$(Buy Partially)

Targets: 3.250 - 3.350 - 3.450 - 3.550 - 3.700 - 3.850 - 4.000 - 4.200$(Short-mid term)

Stoploss: 2.800$",0.044647221769594264,0.08750203682581079,8,0.675977653631283,1.0484171322160127,1.4208566108007425,1.7932960893854706,2.3519553072625663,2.91061452513966,3.4692737430167537,4.214152700186213,,,,,,
3930,2024-01-18T17:42:05,ROSE,USDT,short,"[0.11, 0.114]",0.112,0.116,"[0.108, 0.104, 0.1, 0.096, 0.092, 0.086, 0.08, 0.075]","Coin: #ROSE/USDT

Short Set-Up 

Leverage: 5-10x

#ROSE already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 0.110 - 0.114$(Enter Partially)

Targets: 0.108 - 0.104 - 0.100 - 0.096 - 0.092 - 0.086 - 0.080 - 0.075$(Short Term)

Stoploss: 0.116$",0.03571428571428575,0.03571428571428575,8,1.0,2.0,2.9999999999999964,3.9999999999999964,4.9999999999999964,6.4999999999999964,7.999999999999993,9.249999999999993,,,,,,
3947,2024-01-19T18:50:01,ONE,USDT,short,"[0.014, 0.015]",0.014499999999999999,0.016,"[0.0136, 0.0132, 0.0128, 0.0124, 0.0118, 0.0112, 0.0106, 0.01, 0.009, 0.008]","Coin: #ONE/USDT

Short Set-Up

Leverage: 5-10x

#ONE already Breaked down the Head and shoulder pattern and looking Bearish.

Entry: 0.01400 - 0.01500$(Buy Partially)

Targets: 0.01360 - 0.01320 - 0.01280 - 0.01240 - 0.01180 - 0.01120 - 0.01060 - 0.01000 - 0.00900 - 0.00800$(Short-mid term)

Stoploss: 0.01600$",0.06896551724137925,0.10344827586206906,10,0.5999999999999993,0.8666666666666653,1.1333333333333313,1.3999999999999984,1.7999999999999978,2.1999999999999975,2.599999999999997,2.9999999999999964,3.6666666666666634,4.333333333333329,,,,
3948,2024-01-19T19:16:51,ANKR,USDT,short,"[0.0237, 0.0246]",0.024149999999999998,0.025,"[0.0228, 0.0222, 0.0216, 0.021, 0.02, 0.019, 0.018, 0.017]","Coin: #ANKR/USDT

Short Set-Up 

Leverage: 5-10x

#ANKR already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 0.02370 - 0.02460$(Enter Partially)

Targets: 0.02280 - 0.02220 - 0.02160 - 0.02100 - 0.02000 - 0.01900 - 0.01800 - 0.01700$(Short-mid term)

Stoploss: 0.02500$",0.03726708074534168,0.03519668737060056,8,1.588235294117637,2.2941176470588105,2.9999999999999836,3.705882352941157,4.882352941176447,6.058823529411738,7.235294117647028,8.411764705882314,,,,,,
3953,2024-01-20T19:31:55,PEOPLE,USDT,long,"[0.0346, 0.032]",0.033299999999999996,0.03,"[0.0355, 0.0365, 0.0375, 0.0385, 0.0405, 0.0425, 0.0445, 0.047]","Coin: #PEOPLE/USDT

Long Set-Up

Leverage: 5-10x

#PEOPLE already Breaked out the downtrend trendline and looking bullish.

Entry: 0.03460 - 0.03200$(Buy Partially)

Targets: 0.03550 - 0.03650 - 0.03750 - 0.03850 - 0.04050 - 0.04250 - 0.04450 - 0.04700$(Short-mid term)

Stop-loss: 0.03000$",0.07807807807807803,0.09909909909909903,8,0.6666666666666674,0.969696969696971,1.2727272727272745,1.575757575757578,2.181818181818185,2.787878787878792,3.393939393939397,4.151515151515156,,,,,,
3967,2024-01-22T20:01:02,AVAX,USDT,short,"[30.37, 32.0]",31.185000000000002,33.5,"[29.5, 28.5, 27.5, 26.5, 25.0, 23.5, 22.0, 20.0, 18.0]","Coin: #AVAX/USDT

Short Set-Up

Leverage: 5-10x

#AVAX already Breaked down the cup and handle pattern and looking Bearish.

Entry: 30.370 - 32.000$(Enter Partially)

Targets: 29.500 - 28.500 - 27.500 - 26.500 - 25.000 - 23.500 - 22.000 - 20.000 - 18.000$(Short-mid term)

Stoploss: 33.500$",0.052268718935385566,0.07423440756774083,9,0.7278617710583171,1.1598272138228962,1.5917926565874756,2.023758099352055,2.6717062634989235,3.3196544276457924,3.9676025917926614,4.83153347732182,5.695464362850979,,,,,
3972,2024-01-23T13:27:40,IOTX,USDT,short,"[0.0388, 0.0398]",0.0393,0.0408,"[0.0375, 0.0365, 0.0355, 0.0345, 0.033, 0.032, 0.031, 0.03]","Coin: #IOTX/USDT

Short Set-Up

Leverage: 5-10x

#IOTX already Breaked down the uptrend channel and looking Bearish.

Entry: 0.03880 - 0.03980$(Enter Partially)

Targets: 0.03750 - 0.03650 - 0.03550 - 0.03450 - 0.03300 - 0.03200 - 0.03100 - 0.03000$(Short Term)

Stoploss: 0.04080$",0.025445292620865163,0.038167938931297746,8,1.2000000000000008,1.8666666666666676,2.533333333333334,3.199999999999996,4.199999999999997,4.866666666666663,5.53333333333333,6.199999999999997,,,,,,
3974,2024-01-23T13:38:16,CTSI,USDT,short,"[0.239, 0.248]",0.2435,0.254,"[0.234, 0.228, 0.222, 0.216, 0.206, 0.196, 0.185, 0.175, 0.168, 0.16]","Coin: #CTSI/USDT

Short Set-Up

Leverage: 5-10x

#CTSI already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 0.2390 - 0.2480$(Enter Partially)

Targets: 0.2340 - 0.2280 - 0.2220 - 0.2160 - 0.2060 - 0.1960 - 0.1850 - 0.1750 - 0.1680 - 0.1600$(Short Term)

Stoploss: 0.2540$",0.0369609856262834,0.04312114989733064,10,0.9047619047619021,1.4761904761904736,2.047619047619045,2.6190476190476164,3.571428571428569,4.523809523809518,5.571428571428566,6.523809523809518,7.190476190476183,7.952380952380945,,,,
3995,2024-01-25T18:48:17,WAVES,USDT,short,"[2.13, 2.25]",2.19,2.35,"[2.07, 2.02, 1.97, 1.93, 1.84, 1.76, 1.66, 1.58, 1.5]","Coin: #WAVES/USDT

Short Set-Up

Leverage: 5-10x

#WAVES already Breaked down the Head and shoulder pattern and looking Bearish.

Entry: 2.13 - 2.25$(Enter Partially)

Targets: 2.07 - 2.02 - 1.97 - 1.93 - 1.84 - 1.76 - 1.66 - 1.58 - 1.50$(Short Term)

Stoploss: 2.35$",0.05479452054794526,0.07305936073059367,9,0.75,1.0624999999999987,1.3749999999999987,1.6249999999999987,2.1874999999999973,2.6874999999999973,3.3124999999999973,3.812499999999996,4.312499999999996,,,,,
3997,2024-01-25T18:59:21,CHZ,USDT,long,"[0.105, 0.101]",0.10300000000000001,0.098,"[0.108, 0.111, 0.114, 0.117, 0.122, 0.127, 0.13, 0.134]","Coin: #CHZ/USDT

Long Set-Up

Leverage: 5x-10x

#CHZ already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 0.1050 - 0.1010$(Buy Partially)

Targets: 0.1080 - 0.1110 - 0.1140 - 0.1170 - 0.1220 - 0.1270 - 0.1300 - 0.1340$(Short Term)

Stoploss: 0.0980$",0.03883495145631058,0.04854368932038839,8,0.9999999999999972,1.5999999999999972,2.199999999999997,2.799999999999997,3.7999999999999945,4.7999999999999945,5.399999999999994,6.199999999999995,,,,,,
4002,2024-01-26T15:00:31,XLM,USDT,long,"[0.114, 0.112]",0.113,0.11,"[0.117, 0.12, 0.123, 0.126, 0.131, 0.136, 0.14]","Coin: #XLM/USDT

Long Set-Up

Leverage: 5-10x

#XLM already Breaked out the Falling wedge pattern and looking bullish.

Entry: 0.114 - 0.112$(Buy Partially)

Targets: 0.117 - 0.120 - 0.123 - 0.126 - 0.131 - 0.136 - 0.140$(Short Term)

Stoploss: 0.110$",0.0176991150442478,0.026548672566371705,7,1.3333333333333333,2.3333333333333286,3.3333333333333286,4.333333333333329,5.999999999999996,7.666666666666662,8.999999999999995,,,,,,,
4005,2024-01-26T15:35:31,GRT,USDT,long,"[0.154, 0.148]",0.151,0.144,"[0.158, 0.162, 0.166, 0.17, 0.178, 0.186, 0.194, 0.202, 0.21]","Coin: #GRT/USDT

Long Set-Up

Leverage: 5-10x

#GRT already Breaked out the Falling wedge pattern and looking bullish.

Entry: 0.154 - 0.148$(Buy Partially)

Targets: 0.158 - 0.162 - 0.166 - 0.170 - 0.178 - 0.186 - 0.194 - 0.202 - 0.210$(Short Term)

Stoploss: 0.144$",0.03973509933774838,0.04635761589403978,9,1.0,1.5714285714285714,2.142857142857143,2.7142857142857144,3.857142857142853,4.9999999999999964,6.142857142857139,7.285714285714282,8.42857142857142,,,,,
4026,2024-01-30T12:18:08,NEAR,USDT,long,"[3.05, 2.95]",3.0,2.8,"[3.15, 3.24, 3.32, 3.4, 3.55, 3.7, 3.9, 4.1, 4.4]","Coin: #NEAR/USDT

Long Set-Up

Leverage: 5-10x

#NEAR already Breaked out the Falling wedge pattern and looking bullish.

Entry: 3.05 - 2.95$(Buy Partially)

Targets: 3.15 - 3.24 - 3.32 - 3.40 - 3.55 - 3.70 - 3.90 - 4.10 - 4.40$(Short-mid term)

Stoploss: 2.80$",0.033333333333333215,0.06666666666666672,9,0.7499999999999989,1.2,1.5999999999999979,1.9999999999999978,2.749999999999997,3.499999999999998,4.499999999999996,5.499999999999994,6.999999999999996,,,,,
4028,2024-01-30T12:39:06,BAKE,USDT,long,"[0.35, 0.33]",0.33999999999999997,0.31,"[0.36, 0.37, 0.38, 0.39, 0.41, 0.43, 0.45, 0.48]","Coin: #BAKE/USDT

Long Set-Up

Leverage: 5-10x

#BAKE already Breaked out the Falling wedge pattern and looking bullish.

Entry: 0.35 - 0.33$(Buy Partially)

Targets: 0.36 - 0.37 - 0.38 - 0.39 - 0.41 - 0.43 - 0.45 - 0.48$(Short-mid term)

Stoploss: 0.31$",0.0588235294117646,0.08823529411764698,8,0.6666666666666679,1.0000000000000018,1.3333333333333357,1.6666666666666698,2.3333333333333357,3.0000000000000036,3.6666666666666714,4.666666666666671,,,,,,
4037,2024-01-31T12:55:02,GTC,USDT,short,"[1.12, 1.16]",1.1400000000000001,1.19,"[1.09, 1.06, 1.03, 1.0, 0.95, 0.91, 0.86, 0.8]","COIN: #GTC/USDT

Short Set-Up 

Leverage: 5-10x

#GTC already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 1.12 - 1.16$(Enter Partially)

Targets: 1.09 - 1.06 - 1.03 - 1.00 - 0.95 - 0.91 - 0.86 - 0.80$(Short Term)

Stoploss: 1.19$",0.035087719298245446,0.043859649122806856,8,1.0000000000000044,1.6000000000000072,2.20000000000001,2.8000000000000123,3.8000000000000167,4.600000000000018,5.600000000000023,6.800000000000026,,,,,,
4048,2024-02-03T14:47:20,BAND,USDT,long,"[1.828, 1.76]",1.794,1.7,"[1.88, 1.92, 1.96, 2.0, 2.08, 2.16, 2.25]","Coin: #BAND/USDT

Long Set-Up 

Leverage: 5-10x

#BAND already Breaked out the trendline and looking bullish.

Entry: 1.8280 - 1.7600$(Buy Partially)

Targets: 1.8800 - 1.9200 - 1.9600 - 2.0000 - 2.0800 - 2.1600 - 2.2500$(Short Term)

Stoploss: 1.7000$",0.037904124860646635,0.05239687848383505,7,0.9148936170212743,1.3404255319148912,1.7659574468085082,2.1914893617021254,3.0425531914893593,3.8936170212765933,4.851063829787229,,,,,,,
4065,2024-02-08T16:47:46,OCEAN,USDT,long,"[0.447, 0.43]",0.4385,0.42,"[0.456, 0.466, 0.476, 0.488, 0.51, 0.53, 0.55, 0.57]","Coin: #OCEAN/USDT

LONG SET-UP

LEVERAGE: 5-10X

#OCEAN Already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 0.4470 - 0.4300$(Buy Partially)

Targets: 0.4560 - 0.4660 - 0.4760 - 0.4880 - 0.5100 - 0.5300 - 0.5500 - 0.5700$(Short Term)

Stoploss: 0.4200$",0.03876852907639684,0.04218928164196127,8,0.9459459459459459,1.4864864864864864,2.027027027027024,2.6756756756756728,3.864864864864862,4.945945945945943,6.027027027027024,7.108108108108099,,,,,,
4071,2024-02-08T19:31:10,SNX,USDT,long,"[3.36, 3.25]",3.3049999999999997,3.15,"[3.45, 3.55, 3.65, 3.75, 3.9, 4.1, 4.3]","Coin: #SNX/USDT

Long Set-Up 

Leverage: 5-10x

#SNX already Breaked out the Falling wedge pattern and looking bullish.

Entry: 3.36 - 3.25$(Buy Partially)

Targets: 3.45 - 3.55 - 3.65 - 3.75 - 3.90 - 4.10 - 4.30$(Short Term)

Stoploss: 3.15$",0.03328290468986381,0.04689863842662627,7,0.9354838709677461,1.5806451612903252,2.2258064516129075,2.8709677419354893,3.8387096774193608,5.129032258064522,6.419354838709686,,,,,,,
4078,2024-02-09T13:04:47,EOS,USDT,long,"[0.74, 0.73]",0.735,0.72,"[0.76, 0.78, 0.8, 0.82, 0.85, 0.88]","Coin: #EOS/USDT

LONG SET-UP 

LEVERAGE: 5-10X

#EOS already Breaked out the descending triangle and looking bullish.

Entry: 0.740 - 0.730$(Buy Partially)

Targets: 0.760 - 0.780 - 0.800 - 0.820 - 0.850 - 0.880$(Short Term)

Stoploss: 0.720$",0.01360544217687076,0.02040816326530614,6,1.6666666666666667,3.0,4.333333333333333,5.666666666666659,7.666666666666659,9.666666666666659,,,,,,,,
4081,2024-02-09T18:00:15,LINA,USDT,long,"[0.008, 0.0078]",0.0079,0.0076,"[0.0082, 0.0084, 0.0086, 0.0088, 0.0092, 0.0096, 0.01]","Coin: #LINA/USDT

Long Set-Up

Leverage: 5-10x

#LINA already Breaked out the Traingle and looking Bullish.

Entry: 0.00800 - 0.00780$(Buy Partially)

Targets: 0.00820 - 0.00840 - 0.00860 - 0.00880 - 0.00920 - 0.00960 - 0.01000$(Short-mid term)

Stop-loss: 0.00760$",0.025316455696202597,0.037974683544303896,7,0.9999999999999971,1.666666666666658,2.3333333333333246,2.999999999999991,4.333333333333319,5.6666666666666465,6.99999999999998,,,,,,,
4088,2024-02-10T11:06:45,DYDX,USDT,long,"[3.0, 2.9]",2.95,2.76,"[3.08, 3.15, 3.22, 3.3, 3.45, 3.6, 3.75, 3.9]","Coin: #DYDX/USDT

Long Set-Up

Leverage: 5-10x

#DYDX already Breaked out the descending channel and looking bullish.

Entry: 3.000 - 2.900$(Buy Partially)

Targets: 3.080 - 3.150 - 3.220 - 3.300 - 3.450 - 3.600 - 3.750 - 3.900$(Short Term)

Stoploss: 2.760$",0.03389830508474579,0.06440677966101707,8,0.6842105263157875,1.0526315789473648,1.4210526315789445,1.8421052631578891,2.6315789473684155,3.42105263157894,4.210526315789464,4.9999999999999885,,,,,,
4094,2024-02-10T19:29:09,AAVE,USDT,long,"[88.7, 86.0]",87.35,84.0,"[90.5, 92.5, 94.5, 96.5, 100.0, 104.0, 108.0, 115.0]","Coin: #AAVE/USDT

LONG SET-UP

LEVERAGE: 5-10X

#AAVE already Breaked out the Falling wedge pattern and looking bullish.

Entry: 88.70 - 86.00$(Buy Partially)

Targets: 90.50 - 92.50 - 94.50 - 96.50 - 100.00 - 104.00 - 108.00 - 115.00$(Short Term)

Stoploss: 84.00$",0.030910131654264487,0.038351459645105834,8,0.9402985074626898,1.5373134328358251,2.1343283582089607,2.731343283582096,3.7761194029850826,4.970149253731353,6.164179104477624,8.253731343283597,,,,,,
4106,2024-02-12T12:15:47,ZEN,USDT,short,"[7.68, 7.9]",7.79,8.0,"[7.5, 7.3, 7.1, 6.9, 6.6, 6.3, 6.0, 5.6, 5.0]","Coin: #ZEN/USDT

Short Set-Up 

Leverage: 5-10x

#ZEN already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 7.680 - 7.900$(Enter Partially)

Targets: 7.500 - 7.300 - 7.100 - 6.900 - 6.600 - 6.300 - 6.000 - 5.600 - 5.000$(Short-mid term)

Stoploss: 8.000$",0.02824133504492948,0.0269576379974326,9,1.3809523809523814,2.333333333333335,3.2857142857142883,4.238095238095237,5.66666666666667,7.095238095238098,8.523809523809526,10.428571428571432,13.285714285714288,,,,,
4133,2024-02-14T11:08:24,IOTA,USDT,long,"[0.27, 0.26]",0.265,0.245,"[0.275, 0.282, 0.288, 0.294, 0.306, 0.318, 0.335]","Coin: #IOTA/USDT

Long Set-Up 

Leverage: 5-10x

#IOTA already Breaked out the descending channel and looking bullish. 

Entry: 0.2700 - 0.2600$(Buy Partially)

Targets: 0.2750 - 0.2820 - 0.2880 - 0.2940 - 0.3060 - 0.3180 - 0.3350$(Short Term)

Stoploss: 0.2450$",0.03773584905660381,0.07547169811320761,7,0.5,0.8499999999999972,1.1499999999999972,1.4499999999999973,2.049999999999997,2.6499999999999972,3.4999999999999973,,,,,,,
4136,2024-02-14T18:22:38,DOGE,USDT,long,"[0.0859, 0.084]",0.08495,0.081,"[0.089, 0.091, 0.093, 0.095, 0.099, 0.103, 0.106]","Coin: #DOGE/USDT

Long Set-Up

Leverage: 5-10x

#DOGE already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 0.08590 - 0.08400$(Buy Partially)

Targets: 0.08900 - 0.09100 - 0.09300 - 0.09500 - 0.09900 - 0.10300 - 0.10600$(Short Term)

Stoploss: 0.08100$",0.022366097704532066,0.046497939964685056,7,1.0253164556962033,1.5316455696202549,2.0379746835443067,2.544303797468358,3.5569620253164618,4.569620253164562,5.329113924050639,,,,,,,
4150,2024-02-15T19:13:37,ZEN,USDT,long,"[8.45, 8.1]",8.274999999999999,7.8,"[8.65, 8.9, 9.1, 9.3, 9.7, 10.1, 10.5, 11.0, 11.5, 12.0]","Coin: #ZEN/USDT

Long Set-Up 

Leverage: 5-10x

#ZEN Already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 8.45 - 8.10$(Buy Partially)

Targets: 8.65 - 8.90 - 9.10 - 9.30 - 9.70 - 10.10 - 10.50 - 11.00 - 11.50 - 12.00$(Short-mid term)

Stoploss: 7.80$",0.04229607250755284,0.057401812688821614,10,0.7894736842105321,1.3157894736842177,1.7368421052631646,2.1578947368421155,3.0000000000000093,3.842105263157907,4.6842105263158045,5.736842105263176,6.789473684210547,7.842105263157919,,,,
4174,2024-02-18T19:02:36,RVN,USDT,long,"[0.02215, 0.0216]",0.021875,0.021,"[0.0227, 0.0232, 0.0237, 0.0242, 0.025, 0.026]","Coin: #RVN/USDT

Long Set-Up

Leverage: 5-10x

#RVN already Breaked out the Inverse cup and handle pattern and looking bullish.

Entry: 0.02215 - 0.02160$(Buy Partially)

Targets: 0.02270 - 0.02320 - 0.02370 - 0.02420 - 0.02500 - 0.02600$(Short Term)

Stoploss: 0.02100$",0.02514285714285707,0.03999999999999988,6,0.9428571428571489,1.5142857142857187,2.0857142857142925,2.657142857142866,3.5714285714285854,4.714285714285729,,,,,,,,
4175,2024-02-18T19:14:58,MTL,USDT,long,"[1.6, 1.55]",1.5750000000000002,1.48,"[1.64, 1.68, 1.72, 1.76, 1.82, 1.88, 1.95]","Coin: #MTL/USDT 

Long Set-Up 

Leverage: 5-10x

#MTL already Breaked out the Falling wedge pattern and looking bullish.

Entry: 1.60 - 1.55$(Buy Partially)

Targets: 1.64 - 1.68 - 1.72 - 1.76 - 1.82 - 1.88 - 1.95$(Short Term)

Stoploss: 1.48$",0.03174603174603177,0.060317460317460436,7,0.6842105263157852,1.105263157894732,1.526315789473679,1.9473684210526259,2.578947368421046,3.210526315789464,3.947368421052621,,,,,,,
4188,2024-02-19T21:57:11,ZEC,USDT,long,"[26.2, 26.0]",26.1,25.6,"[27.0, 27.6, 28.2, 28.8, 29.8, 30.8, 32.0]","Coin: #ZEC/USDT

Long Set-Up

Leverage: 5-10x

#ZEC already Breaked out the Bull flag and looking Bullish.

Entry: 26.20 - 26.00$(Buy Partially)

Targets: 27.00 - 27.60 - 28.20 - 28.80 - 29.80 - 30.80 - 32.00$(Short Term)

Stoploss: 25.60$",0.007662835249042118,0.019157088122605363,7,1.7999999999999972,3.0,4.199999999999996,5.399999999999999,7.399999999999999,9.399999999999999,11.799999999999997,,,,,,,
4196,2024-02-20T18:40:08,LTC,USDT,short,"[68.5, 70.0]",69.25,71.0,"[67.0, 65.5, 64.0, 62.5, 60.0, 57.0, 54.0]","Coin: #LTC/USDT

Short Set-Up 

Leverage: 5-10x

#LTC already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 68.50 - 70.00$(Enter Partially)

Targets: 67.00 - 65.50 - 64.00 - 62.50 - 60.00 - 57.00 - 54.00$(Short Term)

Stoploss: 71.00$",0.021660649819494584,0.02527075812274368,7,1.2857142857142858,2.142857142857143,3.0,3.857142857142857,5.285714285714286,7.0,8.714285714285714,,,,,,,
4198,2024-02-20T18:46:45,VET,USDT,short,"[0.0423, 0.0435]",0.042899999999999994,0.0445,"[0.0412, 0.04, 0.039, 0.038, 0.0365, 0.035, 0.034]","Coin: #VET/USDT

Short Set-Up

Leverage: 5-10x

#VET already Breaked down the Descending Traingle and looking Bearish.

Entry: 0.04230 - 0.04350$(Enter Partially)

Targets: 0.0412 - 0.0400 - 0.0390 - 0.0380 - 0.0365 - 0.0350 - 0.0340$(Short Term)

Stoploss: 0.04450$",0.02797202797202797,0.0372960372960374,7,1.062499999999993,1.8124999999999907,2.43749999999999,3.0624999999999885,3.999999999999987,4.937499999999981,5.56249999999998,,,,,,,
4205,2024-02-21T17:43:51,ROSE,USDT,short,"[0.115, 0.118]",0.11649999999999999,0.122,"[0.112, 0.109, 0.106, 0.103, 0.098, 0.094, 0.09]","Coin: #ROSE/USDT

Short Set-Up 

Leverage: 5-10x

#ROSE already Breaked the rising wedge pattern and looking Bearish.

Entry: 0.115 - 0.118$(Enter Partially)

Targets: 0.112 - 0.109 - 0.106 - 0.103 - 0.098 - 0.094 - 0.090$(Short Term)

Stoploss: 0.122$",0.025751072961373297,0.047210300429184594,7,0.8181818181818157,1.363636363636361,1.9090909090909065,2.454545454545452,3.3636363636363584,4.0909090909090855,4.818181818181813,,,,,,,
4214,2024-02-22T21:58:20,WOO,USDT,long,"[0.4723, 0.4499]",0.4611,0.4361,"[0.4814, 0.4911, 0.5014, 0.5116, 0.532, 0.5531, 0.5751, 0.601]","Coin: #WOO/USDT

Long Set-Up 

Leverage: 5-10x

#WOO already Breaked out the Inverse Head and Shoulder pattern and looking bullish.

Entry: 0.4723 - 0.4499$(Buy Partially)

Targets: 0.4814 - 0.4911 - 0.5014 - 0.5116 - 0.5320 - 0.5531 - 0.5751 - 0.6010$(Short-mid term)

Stoploss: 0.4361$",0.04857948384298411,0.05421817393190202,8,0.8119999999999987,1.1999999999999977,1.6119999999999965,2.02,2.835999999999998,3.679999999999998,4.559999999999993,5.595999999999994,,,,,,
4250,2024-02-26T18:22:42,RVN,USDT,long,"[0.0257, 0.024]",0.02485,0.022,"[0.0262, 0.027, 0.0276, 0.0282, 0.0294, 0.0306, 0.0318, 0.033, 0.036, 0.039]","Coin: #RVN/USDT

LONG SET-UP

Leverage: 5-10x

#RVN already breaked out a inverse cup and handle pattern and looking bullish.

Entry: 0.02570 - 0.02400$(Buy partially)

Targets: 0.02620 - 0.02700 - 0.02760 - 0.02820 - 0.02940 - 0.03060 - 0.03180 - 0.03300 - 0.03600 - 0.03900$(mid-long term)

Stoploss: 0.02200$",0.06841046277665996,0.11468812877263589,10,0.47368421052631565,0.7543859649122799,0.9649122807017534,1.1754385964912268,1.596491228070174,2.017543859649121,2.438596491228069,2.859649122807016,3.912280701754382,4.964912280701751,,,,
4265,2024-02-29T10:44:12,XRP,USDT,long,"[0.595, 0.57]",0.5825,0.54,"[0.61, 0.625, 0.64, 0.655, 0.68, 0.71, 0.74]","Coin: #XRP/USDT

Long Set-Up

Leverage: 5-10x

#XRP already breaked out the descending channel and looking Bullish.

Entry: 0.5950 - 0.5700$(Buy partially)

Targets: 0.6100 - 0.6250 - 0.6400 - 0.6550 - 0.6800 - 0.7100 - 0.7400$(Short Term)

Stop loss: 0.5400$",0.04291845493562235,0.0729613733905579,7,0.6470588235294114,1.0,1.3529411764705888,1.7058823529411773,2.294117647058825,3.0,3.7058823529411775,,,,,,,
